ChemicalId,Kg,RealKg,ScalerId,StartScale,EndScale
223,2010.00,1990.00,1052,2023-08-12 13:37:18.487,2023-08-12 13:37:24.940
147,1500.00,1450.00,1052,2023-08-12 13:37:36.737,2023-08-12 13:37:44.310
58,1020.00,970.00,1052,2023-08-12 13:38:03.040,2023-08-12 13:38:08.940
58,2720.00,2670.00,1052,2023-08-12 14:51:52.723,2023-08-12 14:52:06.647
58,1020.00,980.00,1063,2023-08-13 08:33:19.257,2023-08-13 08:33:26.257
58,1500.00,1470.00,1052,2023-08-12 12:10:54.167,2023-08-12 12:11:02.710
153,1020.00,1050.00,1052,2023-08-12 12:11:08.133,2023-08-12 12:11:11.770
223,2040.00,19800.00,1052,2023-08-12 12:11:12.873,2023-08-12 12:11:14.260
147,1500.00,1450.00,1052,2023-08-12 12:11:38.947,2023-08-12 12:11:48.190
58,1500.00,1460.00,1052,2023-08-12 14:34:47.387,2023-08-12 14:34:55.760
153,1020.00,970.00,1052,2023-08-12 14:35:07.777,2023-08-12 14:35:11.260
223,2040.00,2030.00,1052,2023-08-12 14:35:15.610,2023-08-12 14:35:22.067
147,1500.00,1450.00,1052,2023-08-12 14:35:24.717,2023-08-12 14:35:32.307
153,999.00,970.00,1052,2023-08-12 14:10:25.977,2023-08-12 14:10:29.413
223,2040.00,2020.00,1052,2023-08-12 14:10:34.603,2023-08-12 14:10:41.000
147,1500.00,1540.00,1052,2023-08-12 14:10:43.427,2023-08-12 14:11:01.857
58,1500.00,1450.00,1052,2023-08-12 14:11:05.323,2023-08-12 14:11:13.700
223,2040.00,2020.00,1052,2023-08-12 14:21:02.957,2023-08-12 14:21:09.563
52,2040.00,2020.00,1052,2023-08-12 14:21:11.053,2023-08-12 14:21:17.743
147,1500.00,1450.00,1052,2023-08-12 14:57:49.230,2023-08-12 14:58:00.213
58,1020.00,970.00,1052,2023-08-12 14:58:27.853,2023-08-12 14:58:34.150
52,2040.00,2030.00,1052,2023-08-12 14:12:40.077,2023-08-12 14:12:47.570
64,4500.00,4450.00,1052,2023-08-12 14:12:49.953,2023-08-12 14:13:02.290
58,2040.00,1990.00,1052,2023-08-12 14:15:39.713,2023-08-12 14:15:50.837
147,3000.00,2950.00,1052,2023-08-12 14:15:57.673,2023-08-12 14:16:11.403
58,1500.00,1450.00,1052,2023-08-12 14:20:25.553,2023-08-12 14:20:34.083
223,2040.00,2000.00,1052,2023-08-12 14:20:37.290,2023-08-12 14:20:43.630
153,1020.00,970.00,1052,2023-08-12 14:20:48.367,2023-08-12 14:20:51.980
223,2040.00,2010.00,1052,2023-08-12 14:40:10.817,2023-08-12 14:40:17.410
52,2040.00,2010.00,1052,2023-08-12 14:40:18.367,2023-08-12 14:40:25.187
223,2040.00,2010.00,1052,2023-08-12 14:40:49.833,2023-08-12 14:40:56.040
147,1500.00,1450.00,1052,2023-08-12 14:49:25.203,2023-08-12 14:49:34.990
153,1020.00,990.00,1052,2023-08-12 17:29:30.220,2023-08-12 17:29:33.807
58,1500.00,1450.00,1052,2023-08-12 17:29:41.647,2023-08-12 17:29:49.707
223,2040.00,1990.00,1052,2023-08-12 17:30:01.587,2023-08-12 17:30:07.797
147,1500.00,1450.00,1052,2023-08-12 17:31:44.073,2023-08-12 17:31:54.707
58,2720.00,2680.00,1052,2023-08-12 18:29:45.217,2023-08-12 18:29:59.083
58,1020.00,970.00,1052,2023-08-12 16:21:41.123,2023-08-12 16:21:47.050
153,2040.00,2060.00,1052,2023-08-12 16:21:56.760,2023-08-12 16:22:02.550
223,2040.00,2010.00,1052,2023-08-12 16:22:03.470,2023-08-12 16:22:09.760
147,1500.00,1450.00,1052,2023-08-12 16:22:12.640,2023-08-12 16:22:20.397
58,1500.00,1470.00,1052,2023-08-12 16:59:14.483,2023-08-12 16:59:22.580
153,1020.00,980.00,1052,2023-08-12 16:59:26.363,2023-08-12 16:59:29.863
223,2040.00,2020.00,1052,2023-08-12 16:59:32.803,2023-08-12 16:59:39.113
147,1500.00,1450.00,1052,2023-08-12 16:59:40.730,2023-08-12 16:59:49.640
51,18000.00,18040.00,1052,2023-08-12 17:03:28.910,2023-08-12 17:03:39.620
52,2040.00,2000.00,1052,2023-08-12 17:04:01.027,2023-08-12 17:04:07.810
58,1020.00,970.00,1052,2023-08-12 17:04:21.510,2023-08-12 17:04:27.573
223,2040.00,1990.00,1052,2023-08-12 18:05:53.140,2023-08-12 18:05:59.407
58,1020.00,1000.00,1052,2023-08-12 18:06:00.227,2023-08-12 18:06:06.343
147,1500.00,1470.00,1052,2023-08-12 18:06:11.437,2023-08-12 18:06:19.377
52,2040.00,2000.00,1052,2023-08-12 18:33:14.450,2023-08-12 18:33:21.347
58,1500.00,1450.00,1052,2023-08-12 21:19:28.157,2023-08-12 21:19:37.047
147,1500.00,1450.00,1052,2023-08-12 21:20:05.717,2023-08-12 21:20:13.627
58,1500.00,1450.00,1052,2023-08-13 00:46:07.467,2023-08-13 00:46:16.690
147,1500.00,1450.00,1052,2023-08-13 00:46:28.993,2023-08-13 00:46:39.243
58,1500.00,1450.00,1052,2023-08-12 22:39:35.570,2023-08-12 22:39:44.390
153,3000.00,2990.00,1052,2023-08-12 22:40:24.670,2023-08-12 22:40:32.633
147,1500.00,1450.00,1052,2023-08-12 22:40:45.727,2023-08-12 23:04:14.053
58,1500.00,1450.00,1052,2023-08-13 03:08:55.747,2023-08-13 03:09:04.717
147,1500.00,1450.00,1052,2023-08-13 03:09:30.700,2023-08-13 03:09:39.233
153,3000.00,2950.00,1052,2023-08-13 03:09:50.390,2023-08-13 03:09:58.450
58,1500.00,1450.00,1052,2023-08-12 19:06:08.067,2023-08-12 19:06:16.687
153,2040.00,2030.00,1052,2023-08-12 19:06:25.433,2023-08-12 19:06:31.437
147,1500.00,1450.00,1052,2023-08-12 19:06:43.373,2023-08-12 19:06:51.073
51,12000.00,11960.00,1052,2023-08-13 00:23:32.670,2023-08-13 00:23:55.010
52,2040.00,1990.00,1052,2023-08-13 00:23:57.457,2023-08-13 00:24:03.843
58,1020.00,980.00,1052,2023-08-12 21:39:33.913,2023-08-12 21:39:40.440
223,2010.00,1960.00,1052,2023-08-12 21:40:20.830,2023-08-12 21:40:26.970
147,1500.00,1460.00,1052,2023-08-12 21:40:30.977,2023-08-12 21:40:38.643
223,2040.00,2020.00,1052,2023-08-12 23:35:29.280,2023-08-12 23:35:35.483
52,2040.00,2000.00,1052,2023-08-12 23:35:36.047,2023-08-12 23:35:42.873
58,1500.00,1460.00,1052,2023-08-13 01:23:07.237,2023-08-13 01:23:16.023
147,1500.00,1450.00,1052,2023-08-13 01:23:19.100,2023-08-13 01:23:26.197
58,1500.00,1480.00,1052,2023-08-12 18:48:34.153,2023-08-12 18:48:42.840
51,12000.00,12000.00,1052,2023-08-12 18:49:17.790,2023-08-12 18:49:40.207
52,2040.00,2020.00,1052,2023-08-12 18:49:43.430,2023-08-12 18:49:50.163
52,2040.00,1990.00,1052,2023-08-13 03:00:15.630,2023-08-13 03:00:22.580
64,3000.00,2960.00,1052,2023-08-13 03:00:23.337,2023-08-13 03:00:36.583
147,1500.00,10.00,1052,2023-08-12 18:48:48.037,2023-08-12 18:49:07.720
153,1500.00,1450.00,1052,2023-08-12 18:49:08.667,2023-08-12 18:49:13.270
58,1020.00,970.00,1052,2023-08-12 18:59:07.097,2023-08-12 18:59:13.457
153,2040.00,2060.00,1052,2023-08-12 18:59:39.360,2023-08-12 18:59:45.257
223,2040.00,2020.00,1052,2023-08-12 18:59:48.253,2023-08-12 18:59:54.567
147,1500.00,1460.00,1052,2023-08-12 18:59:59.223,2023-08-12 19:00:07.020
58,1500.00,1460.00,1052,2023-08-12 19:43:54.840,2023-08-12 19:44:03.373
223,2040.00,2080.00,1052,2023-08-12 19:44:31.603,2023-08-12 19:44:38.323
153,1020.00,980.00,1052,2023-08-12 19:44:42.477,2023-08-12 19:44:46.150
147,2040.00,1990.00,1052,2023-08-12 19:44:20.943,2023-08-12 19:44:30.693
58,1500.00,1460.00,1052,2023-08-12 22:22:58.963,2023-08-12 22:23:07.890
153,2100.00,2060.00,1052,2023-08-12 22:23:39.457,2023-08-12 22:23:45.363
223,2040.00,2030.00,1052,2023-08-12 22:23:47.167,2023-08-12 22:23:53.630
147,1500.00,1460.00,1052,2023-08-12 22:24:02.320,2023-08-12 22:24:10.333
223,4080.00,4040.00,1052,2023-08-12 19:52:55.620,2023-08-12 19:53:06.747
58,2040.00,2000.00,1052,2023-08-12 19:53:07.790,2023-08-12 19:53:18.700
147,3000.00,2950.00,1052,2023-08-12 19:53:41.727,2023-08-12 19:53:55.327
147,3000.00,2990.00,1052,2023-08-12 20:27:01.193,2023-08-12 20:27:17.960
52,4080.00,4030.00,1052,2023-08-12 20:35:31.887,2023-08-12 20:35:43.733
64,9000.00,8950.00,1052,2023-08-12 20:35:44.730,2023-08-12 20:36:07.840
58,2040.00,2010.00,1052,2023-08-12 23:26:44.840,2023-08-12 23:26:56.123
147,3000.00,2950.00,1052,2023-08-12 23:27:07.273,2023-08-12 23:27:23.060
58,1500.00,1450.00,1052,2023-08-13 01:22:13.003,2023-08-13 01:22:21.783
58,1500.00,1450.00,1052,2023-08-13 01:33:21.277,2023-08-13 01:33:30.490
153,3000.00,2970.00,1052,2023-08-13 01:34:00.707,2023-08-13 01:34:08.663
223,2040.00,2010.00,1052,2023-08-13 01:34:09.563,2023-08-13 01:34:15.810
147,1500.00,1450.00,1052,2023-08-13 01:34:20.097,2023-08-13 01:34:29.740
153,1020.00,980.00,1052,2023-08-13 02:55:53.750,2023-08-13 02:55:57.360
58,1500.00,1460.00,1052,2023-08-13 02:56:04.170,2023-08-13 02:56:13.660
223,2040.00,1990.00,1052,2023-08-13 02:56:14.450,2023-08-13 02:56:20.750
147,1500.00,1450.00,1052,2023-08-13 02:56:25.703,2023-08-13 02:56:34.503
153,2040.00,2040.00,1052,2023-08-13 04:26:36.023,2023-08-13 04:26:41.833
223,2040.00,1990.00,1052,2023-08-13 04:26:47.203,2023-08-13 04:26:58.433
147,1500.00,1450.00,1052,2023-08-13 04:27:06.200,2023-08-13 04:27:16.000
58,1500.00,1470.00,1052,2023-08-13 04:27:25.883,2023-08-13 04:27:35.213
58,1500.00,1460.00,1052,2023-08-13 05:12:38.777,2023-08-13 05:12:48.203
153,1020.00,980.00,1052,2023-08-13 05:13:12.083,2023-08-13 05:13:15.630
223,2040.00,1990.00,1052,2023-08-13 05:13:17.940,2023-08-13 05:13:24.137
147,1500.00,1450.00,1052,2023-08-13 05:13:30.120,2023-08-13 05:13:38.770
58,1020.00,980.00,1063,2023-08-13 08:44:06.757,2023-08-13 08:44:13.423
153,1020.00,990.00,1063,2023-08-13 08:44:22.850,2023-08-13 08:44:26.430
223,2040.00,1990.00,1063,2023-08-13 08:44:27.813,2023-08-13 08:44:35.000
58,1500.00,1460.00,1063,2023-08-13 09:29:12.403,2023-08-13 09:29:21.453
153,1020.00,980.00,1063,2023-08-13 09:29:29.633,2023-08-13 09:29:33.233
223,2040.00,1930.00,1063,2023-08-13 09:29:34.570,2023-08-13 09:29:53.917
147,1500.00,1450.00,1063,2023-08-13 09:29:54.977,2023-08-13 09:30:03.450
58,1500.00,1460.00,1063,2023-08-13 09:48:57.137,2023-08-13 09:49:05.980
153,1020.00,980.00,1063,2023-08-13 09:49:21.017,2023-08-13 09:49:24.567
223,2040.00,1990.00,1063,2023-08-13 09:49:28.530,2023-08-13 09:50:38.240
147,1500.00,1450.00,1063,2023-08-13 09:51:04.243,2023-08-13 09:51:14.230
58,1500.00,1450.00,1063,2023-08-13 10:45:35.937,2023-08-13 10:45:44.687
153,1020.00,1010.00,1063,2023-08-13 10:45:54.317,2023-08-13 10:45:57.947
223,2040.00,610.00,1063,2023-08-13 10:46:03.633,2023-08-13 10:47:40.507
147,1500.00,1450.00,1063,2023-08-13 10:47:47.220,2023-08-13 10:47:55.983
223,2040.00,2020.00,1063,2023-08-13 11:18:53.430,2023-08-13 11:19:06.177
52,2040.00,2020.00,1063,2023-08-13 11:19:10.930,2023-08-13 11:19:18.127
58,1020.00,970.00,1063,2023-08-14 18:55:17.837,2023-08-14 18:56:16.023
153,1020.00,980.00,1063,2023-08-14 18:56:49.200,2023-08-14 18:56:52.733
223,2040.00,2020.00,1063,2023-08-14 18:56:55.787,2023-08-14 18:57:01.963
147,1500.00,1480.00,1063,2023-08-14 18:57:29.113,2023-08-14 19:00:07.793
58,1500.00,1450.00,1063,2023-08-14 19:00:47.480,2023-08-14 19:01:13.783
153,2040.00,2010.00,1063,2023-08-14 19:01:26.013,2023-08-14 19:01:31.800
223,2040.00,2020.00,1063,2023-08-14 19:01:37.970,2023-08-14 19:01:44.173
147,1500.00,1450.00,1063,2023-08-14 19:01:49.760,2023-08-14 19:01:59.783
153,1020.00,980.00,1063,2023-08-14 19:07:39.167,2023-08-14 19:07:42.650
58,999.00,970.00,1063,2023-08-14 19:07:54.103,2023-08-14 19:08:00.290
223,2040.00,2040.00,1063,2023-08-14 19:08:02.747,2023-08-14 19:08:09.040
147,1500.00,1450.00,1063,2023-08-14 19:08:23.583,2023-08-14 19:08:33.560
58,1020.00,970.00,1063,2023-08-14 19:06:21.820,2023-08-14 19:06:27.957
223,2040.00,16550.00,1063,2023-08-14 19:06:44.537,2023-08-14 19:06:47.640
147,1500.00,1450.00,1063,2023-08-14 19:06:58.487,2023-08-14 19:07:09.077
223,3000.00,2970.00,1063,2023-08-14 19:09:42.960,2023-08-14 19:09:51.347
147,3000.00,2950.00,1063,2023-08-14 19:09:52.997,2023-08-14 19:10:08.037
58,2040.00,1990.00,1063,2023-08-14 19:10:12.847,2023-08-14 19:10:24.360
51,48000.00,47990.00,1063,2023-08-14 19:27:13.270,2023-08-14 19:27:32.540
52,5440.00,5400.00,1063,2023-08-14 19:27:42.380,2023-08-14 19:27:59.930
141,8000.00,7990.00,1063,2023-08-14 19:23:57.823,2023-08-14 19:24:49.273
58,1500.00,1460.00,1063,2023-08-14 19:34:24.127,2023-08-14 19:34:33.140
153,1020.00,990.00,1063,2023-08-14 19:35:07.397,2023-08-14 19:35:10.890
223,2040.00,2010.00,1063,2023-08-14 19:35:24.353,2023-08-14 19:35:30.450
147,1500.00,1450.00,1063,2023-08-14 19:35:38.437,2023-08-14 19:35:49.203
58,1500.00,1490.00,1063,2023-08-14 19:51:22.370,2023-08-14 19:51:44.590
153,2040.00,2000.00,1063,2023-08-14 19:51:52.730,2023-08-14 19:51:58.767
223,2040.00,1990.00,1063,2023-08-14 19:52:05.380,2023-08-14 19:52:19.553
147,1500.00,1450.00,1063,2023-08-14 19:52:20.340,2023-08-14 19:52:31.693
223,2040.00,2010.00,1063,2023-08-14 19:58:59.980,2023-08-14 19:59:06.343
52,2040.00,2000.00,1063,2023-08-14 19:59:08.890,2023-08-14 19:59:15.497
58,2040.00,2010.00,1063,2023-08-14 20:44:47.660,2023-08-14 20:44:59.273
58,2040.00,2000.00,1063,2023-10-21 07:26:53.737,2023-10-21 07:27:04.780
51,18000.00,17980.00,1063,2023-08-14 21:11:35.523,2023-08-14 21:11:45.990
52,2040.00,1990.00,1063,2023-08-14 21:11:51.537,2023-08-14 21:11:58.140
223,2040.00,2020.00,1063,2023-08-14 21:20:55.630,2023-08-14 21:21:02.083
52,2040.00,1990.00,1063,2023-08-14 21:21:13.603,2023-08-14 21:21:19.933
147,1500.00,1450.00,1063,2023-08-14 21:21:39.893,2023-08-14 21:21:49.100
58,1020.00,970.00,1063,2023-08-14 21:21:54.847,2023-08-14 21:22:01.290
58,1020.00,990.00,1063,2023-08-14 21:18:38.460,2023-08-14 21:18:45.140
147,1500.00,1450.00,1063,2023-08-14 21:19:05.320,2023-08-14 21:19:15.103
58,1500.00,1450.00,1063,2023-08-14 22:01:55.563,2023-08-14 22:02:04.433
153,2040.00,1990.00,1063,2023-08-14 22:02:19.470,2023-08-14 22:02:42.053
223,2040.00,2010.00,1063,2023-08-14 22:02:46.673,2023-08-14 22:02:53.140
147,1500.00,1470.00,1063,2023-08-14 22:02:53.840,2023-08-14 22:03:04.313
58,1020.00,980.00,1063,2023-08-14 22:39:05.523,2023-08-14 22:39:12.273
223,2040.00,2000.00,1063,2023-08-14 22:43:52.093,2023-08-14 22:43:58.383
147,1500.00,1450.00,1063,2023-08-14 22:44:03.290,2023-08-14 22:44:12.807
58,1500.00,1460.00,1063,2023-08-14 22:45:36.257,2023-08-14 22:45:45.000
223,2040.00,2010.00,1063,2023-08-14 22:46:18.593,2023-08-14 22:46:24.913
147,1500.00,1450.00,1063,2023-08-14 22:46:26.653,2023-08-14 22:46:36.767
51,48000.00,60980.00,1063,2023-08-15 01:34:16.690,2023-08-15 01:34:35.597
52,5440.00,5400.00,1063,2023-08-15 01:34:49.960,2023-08-15 01:35:04.933
58,1500.00,1450.00,1063,2023-08-15 03:56:56.300,2023-08-15 03:57:05.683
147,1500.00,1450.00,1063,2023-08-15 03:57:19.420,2023-08-15 03:57:29.933
223,1500.00,1450.00,1063,2023-08-15 03:57:31.210,2023-08-15 03:57:36.043
58,1500.00,1460.00,1063,2023-08-14 23:18:20.347,2023-08-14 23:18:29.450
223,2040.00,2040.00,1063,2023-08-14 23:18:39.093,2023-08-14 23:18:45.420
147,1500.00,1450.00,1063,2023-08-14 23:18:47.757,2023-08-14 23:18:55.077
223,4020.00,3970.00,1063,2023-08-15 01:13:36.663,2023-08-15 01:13:47.490
223,2040.00,1990.00,1063,2023-08-15 02:26:58.490,2023-08-15 02:27:04.637
147,1500.00,1450.00,1063,2023-08-15 02:27:08.473,2023-08-15 02:31:07.000
52,2040.00,1990.00,1063,2023-08-15 02:32:15.943,2023-08-15 02:32:22.700
58,1500.00,1450.00,1063,2023-08-15 02:23:53.893,2023-08-15 02:24:03.110
223,2040.00,2030.00,1063,2023-08-15 02:24:10.640,2023-08-15 02:24:17.187
147,1500.00,1540.00,1063,2023-08-15 02:24:18.813,2023-08-15 02:24:54.767
58,1020.00,970.00,1063,2023-08-15 03:18:28.280,2023-08-15 03:18:35.183
223,2040.00,2000.00,1063,2023-08-15 03:18:36.090,2023-08-15 03:18:42.340
147,1500.00,1460.00,1063,2023-08-15 03:18:46.947,2023-08-15 03:18:54.020
58,1020.00,980.00,1063,2023-08-15 02:43:21.300,2023-08-15 02:43:27.893
147,1500.00,1470.00,1063,2023-08-15 02:43:40.897,2023-08-15 02:43:51.173
58,1020.00,980.00,1063,2023-08-15 02:42:13.973,2023-08-15 02:42:20.620
147,1500.00,1450.00,1063,2023-08-15 02:42:32.720,2023-08-15 02:42:42.947
52,2040.00,2000.00,1063,2023-08-15 06:07:22.550,2023-08-15 06:07:29.827
58,1020.00,970.00,1063,2023-08-15 07:41:04.957,2023-08-15 07:41:12.003
58,1500.00,1460.00,1063,2023-08-15 07:45:08.960,2023-08-15 07:45:18.333
147,1500.00,1460.00,1063,2023-08-15 07:45:31.587,2023-08-15 07:45:39.093
223,1500.00,1470.00,1063,2023-08-15 07:45:40.133,2023-08-15 07:45:45.580
58,2000.00,1950.00,1063,2023-08-15 07:50:14.400,2023-08-15 07:50:26.433
51,18000.00,17950.00,1063,2023-08-15 08:00:25.703,2023-08-15 08:00:36.370
52,2040.00,1990.00,1063,2023-08-15 08:00:41.080,2023-08-15 08:00:47.937
141,3000.00,2970.00,1063,2023-08-15 07:59:24.110,2023-08-15 07:59:35.223
58,1500.00,1460.00,1052,2023-08-15 08:41:13.050,2023-08-15 08:41:22.120
223,2010.00,1990.00,1052,2023-08-15 08:41:42.663,2023-08-15 08:41:48.983
147,1020.00,970.00,1052,2023-08-15 08:41:53.967,2023-08-15 08:42:02.267
58,1500.00,1450.00,1052,2023-08-15 09:14:51.633,2023-08-15 09:15:00.727
223,1500.00,1450.00,1052,2023-08-15 09:15:05.190,2023-08-15 09:15:10.190
147,1500.00,1450.00,1052,2023-08-15 09:15:14.433,2023-08-15 09:15:21.820
223,2040.00,2010.00,1052,2023-08-15 09:34:35.303,2023-08-15 09:34:41.860
52,2040.00,2020.00,1052,2023-08-15 09:34:42.873,2023-08-15 09:34:49.720
58,1020.00,970.00,1052,2023-08-15 09:35:14.697,2023-08-15 09:35:21.040
223,2040.00,2000.00,1052,2023-08-15 10:31:57.480,2023-08-15 10:32:03.663
147,1500.00,1450.00,1052,2023-08-15 10:32:09.470,2023-08-15 10:32:19.897
58,1020.00,970.00,1052,2023-08-15 10:32:26.680,2023-08-15 10:32:33.233
58,1500.00,1450.00,1052,2023-08-15 11:50:03.920,2023-08-15 11:50:12.493
51,12000.00,11950.00,1052,2023-08-15 13:15:11.630,2023-08-15 13:15:34.893
52,2040.00,2010.00,1052,2023-08-15 13:15:38.937,2023-08-15 13:15:46.087
52,2040.00,2000.00,1052,2023-08-15 20:28:38.900,2023-08-15 20:28:45.853
64,3000.00,2980.00,1052,2023-08-15 20:28:46.710,2023-08-15 20:29:01.010
147,1500.00,1450.00,1052,2023-08-15 11:50:28.607,2023-08-15 11:50:38.713
58,1500.00,1470.00,1052,2023-08-15 12:23:45.767,2023-08-15 12:23:54.470
223,1500.00,1450.00,1052,2023-08-15 12:23:55.360,2023-08-15 12:24:00.343
147,1500.00,1450.00,1052,2023-08-15 12:24:34.507,2023-08-15 12:24:43.820
58,1500.00,1450.00,1052,2023-08-15 14:09:07.157,2023-08-15 14:09:15.857
223,2040.00,1990.00,1052,2023-08-15 14:09:21.077,2023-08-15 14:09:27.200
147,1500.00,1450.00,1052,2023-08-15 14:09:37.507,2023-08-15 14:09:48.140
58,2000.00,1960.00,1052,2023-08-15 14:08:27.317,2023-08-15 14:08:37.883
58,1500.00,1460.00,1052,2023-08-15 14:52:47.917,2023-08-15 14:52:56.353
51,9000.00,8980.00,1052,2023-08-15 17:03:19.417,2023-08-15 17:03:36.720
52,2040.00,2000.00,1052,2023-08-15 17:03:38.013,2023-08-15 17:03:44.633
52,2010.00,1980.00,1052,2023-08-15 23:11:25.193,2023-08-15 23:11:31.727
64,3000.00,2950.00,1052,2023-08-15 23:11:38.897,2023-08-15 23:11:56.413
58,1500.00,1450.00,1052,2023-08-15 15:03:33.530,2023-08-15 15:03:42.087
147,1500.00,1450.00,1052,2023-08-15 15:03:58.997,2023-08-15 15:04:08.903
223,2040.00,1990.00,1052,2023-08-15 15:04:09.910,2023-08-15 15:04:16.027
58,1020.00,970.00,1052,2023-08-15 15:09:24.840,2023-08-15 15:09:31.343
58,3000.00,2960.00,1052,2023-08-15 16:22:24.723,2023-08-15 16:22:40.493
223,4080.00,4060.00,1052,2023-08-15 16:23:15.000,2023-08-15 16:23:26.163
147,3000.00,2950.00,1052,2023-08-15 16:22:45.730,2023-08-15 16:22:57.980
58,1500.00,1450.00,1052,2023-08-15 16:44:42.467,2023-08-15 16:44:50.807
223,2040.00,2020.00,1052,2023-08-15 16:44:58.333,2023-08-15 16:45:04.663
147,1500.00,1450.00,1052,2023-08-15 16:45:10.063,2023-08-15 16:45:17.490
223,4080.00,4070.00,1052,2023-08-15 15:41:02.770,2023-08-15 15:41:14.007
58,2040.00,2000.00,1052,2023-08-15 15:41:14.873,2023-08-15 15:41:26.050
147,3000.00,2950.00,1052,2023-08-15 15:41:48.597,2023-08-15 15:42:03.877
58,1500.00,1460.00,1052,2023-08-15 16:45:38.323,2023-08-15 16:45:46.793
51,12000.00,11980.00,1052,2023-08-15 16:46:00.070,2023-08-15 16:46:22.557
52,2040.00,2000.00,1052,2023-08-15 16:46:23.953,2023-08-15 16:46:31.277
64,3000.00,2970.00,1052,2023-08-16 00:18:32.580,2023-08-16 00:18:53.420
52,2040.00,2030.00,1052,2023-08-16 00:18:55.327,2023-08-16 00:19:01.950
223,2010.00,1980.00,1052,2023-08-15 17:26:40.883,2023-08-15 17:26:47.097
147,1500.00,1450.00,1052,2023-08-15 17:27:00.720,2023-08-15 17:27:09.850
51,12000.00,11970.00,1052,2023-08-15 18:39:13.233,2023-08-15 18:39:35.850
52,2040.00,2020.00,1052,2023-08-15 18:39:45.733,2023-08-15 18:39:52.757
64,3000.00,2950.00,1052,2023-08-15 18:40:09.300,2023-08-15 18:43:28.240
223,4080.00,4070.00,1052,2023-08-15 20:23:04.327,2023-08-15 20:23:15.500
147,3000.00,2950.00,1052,2023-08-15 20:23:31.437,2023-08-15 20:23:45.870
58,1020.00,980.00,1052,2023-08-15 20:53:31.047,2023-08-15 20:53:37.727
52,2040.00,1990.00,1052,2023-08-15 21:40:51.597,2023-08-15 21:40:58.583
64,4500.00,4450.00,1052,2023-08-15 21:40:59.467,2023-08-15 21:41:31.847
58,1020.00,970.00,1052,2023-08-15 21:58:37.670,2023-08-15 21:58:44.177
58,750.00,700.00,1052,2023-08-15 21:59:12.857,2023-08-15 21:59:17.973
58,1020.00,990.00,1052,2023-08-15 21:58:04.293,2023-08-15 21:58:11.140
223,2040.00,2040.00,1052,2023-08-15 22:18:19.913,2023-08-15 22:18:25.960
52,2040.00,1990.00,1052,2023-08-15 22:18:30.177,2023-08-15 22:18:36.873
58,1500.00,1460.00,1052,2023-08-15 22:24:57.267,2023-08-15 22:25:06.217
223,2040.00,2020.00,1052,2023-08-15 22:25:18.533,2023-08-15 22:25:24.987
147,1500.00,1450.00,1052,2023-08-15 22:25:37.343,2023-08-15 22:25:44.767
58,1500.00,1460.00,1052,2023-08-15 22:46:26.660,2023-08-15 22:46:36.067
223,2040.00,2000.00,1052,2023-08-15 22:46:39.070,2023-08-15 22:46:45.380
147,1500.00,1450.00,1052,2023-08-15 22:46:50.690,2023-08-15 22:47:00.567
58,1500.00,1450.00,1063,2023-09-16 04:53:59.260,2023-09-16 04:54:08.913
153,1020.00,1620.00,1063,2023-09-16 04:54:19.980,2023-09-16 04:54:32.680
58,1500.00,1450.00,1052,2023-08-16 02:06:30.120,2023-08-16 02:06:38.877
51,12000.00,11990.00,1052,2023-08-16 02:07:29.313,2023-08-16 02:07:52.603
52,2040.00,2000.00,1052,2023-08-16 02:08:00.827,2023-08-16 02:08:07.347
52,2040.00,1990.00,1052,2023-08-16 15:16:51.963,2023-08-16 15:16:59.057
223,2010.00,1970.00,1052,2023-08-16 00:42:00.303,2023-08-16 00:42:06.473
147,1500.00,1450.00,1052,2023-08-16 00:42:07.897,2023-08-16 00:42:18.060
58,1500.00,1450.00,1052,2023-08-16 00:42:25.397,2023-08-16 00:42:42.967
51,12000.00,11980.00,1052,2023-08-16 02:14:22.783,2023-08-16 02:14:45.263
52,2040.00,1990.00,1052,2023-08-16 02:14:46.353,2023-08-16 02:14:52.807
58,1500.00,1460.00,1052,2023-08-16 04:18:56.623,2023-08-16 04:19:05.597
141,3000.00,450.00,1052,2023-08-16 04:19:08.227,2023-08-16 04:19:27.407
64,3000.00,2950.00,1052,2023-08-16 04:19:33.040,2023-08-16 04:19:50.527
223,2040.00,2000.00,1052,2023-08-16 01:56:40.107,2023-08-16 01:56:46.330
147,1500.00,1450.00,1052,2023-08-16 01:56:51.330,2023-08-16 01:57:01.737
58,1020.00,980.00,1052,2023-08-16 01:57:14.963,2023-08-16 01:57:27.043
58,600.00,560.00,1052,2023-08-16 01:57:44.730,2023-08-16 01:57:49.087
58,1500.00,1450.00,1052,2023-08-16 02:00:56.333,2023-08-16 02:01:05.060
51,9000.00,8960.00,1052,2023-08-16 02:01:12.547,2023-08-16 02:01:29.810
52,2040.00,1990.00,1052,2023-08-16 02:01:40.857,2023-08-16 02:01:47.797
52,2010.00,2000.00,1052,2023-08-16 09:25:53.807,2023-08-16 09:26:00.433
64,3000.00,2950.00,1052,2023-08-16 09:26:03.110,2023-08-16 09:26:21.770
223,4080.00,4060.00,1052,2023-08-16 02:11:38.920,2023-08-16 02:11:50.263
